@RELATION E:\presentation\ThesisData-master\ThesisData-master\models\0.9_0.6_0.06_0.02\svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {tremoulo1,tremoulo2,kalopismos,2xordes,sigxordia}

@DATA
0.058611,0.021338,2.943682,0.123925,0.154794,0.415514,0.003884,0.078288,-25.079323,1.233599,-0.673767,-0.201324,-0.402954,-0.431874,0.367225,-0.075882,-0.294050,-0.070209,-0.013731,-0.015544,-0.066954,0.016494,0.008850,0.009841,0.030588,0.003816,0.015981,0.004880,0.016953,0.016492,0.005593,0.003035,0.001666,0.022069,0.012806,0.018260,0.465834,0.017040,0.021310,0.190467,0.003167,0.027886,1.302063,0.487661,0.440545,0.360606,0.336682,0.416412,0.408473,0.332749,0.311014,0.334288,0.271203,0.262415,0.191786,0.011182,0.006712,0.009784,0.024349,0.003596,0.017981,0.005178,0.015049,0.022747,0.005403,0.002690,0.002063,0.011775,kalopismos
0.068662,0.018316,2.972482,0.137605,0.161603,0.378576,0.003052,0.091729,-25.560874,0.862708,-1.016254,0.280726,-0.529205,0.038582,0.173995,0.220485,-0.637001,-0.504674,0.499985,0.110513,-0.197089,0.000926,0.001006,0.001774,0.050910,0.023285,0.016354,0.003107,0.009810,0.007824,0.002776,0.001878,0.001772,0.024704,0.018997,0.019103,0.396445,0.020953,0.019977,0.196588,0.002066,0.044958,1.375919,0.506442,0.403924,0.480291,0.413953,0.467758,0.313569,0.401919,0.287642,0.353595,0.270364,0.212589,0.272258,0.000957,0.001606,0.001670,0.037272,0.033289,0.018500,0.004014,0.010006,0.014993,0.003325,0.001589,0.002361,0.010315,kalopismos
0.065153,0.014335,3.018201,0.132284,0.157277,0.565481,0.002808,0.099977,-25.893661,1.149092,-0.726880,-0.021837,-0.403450,-0.650296,-0.388761,-0.098536,0.110783,0.296529,0.065787,-0.103514,-0.188399,0.011177,0.008335,0.009721,0.006951,0.012608,0.006189,0.004212,0.016581,0.016995,0.015429,0.011284,0.011896,0.018024,0.021022,0.016920,0.425909,0.023944,0.021741,0.323074,0.002182,0.052064,1.500034,0.542863,0.468261,0.427737,0.374718,0.318906,0.344343,0.361737,0.335184,0.431189,0.380616,0.333541,0.265019,0.013807,0.010727,0.011755,0.010789,0.019954,0.009590,0.006122,0.015607,0.016796,0.019729,0.010941,0.015157,0.009093,kalopismos
0.074912,0.021432,3.054687,0.133983,0.158510,0.435053,0.002833,0.120347,-25.589980,0.739408,-1.025883,0.191445,-0.769445,0.023012,0.287554,0.483135,-0.695288,-0.615070,0.437810,0.129099,-0.119290,0.001060,0.001110,0.001919,0.051075,0.015983,0.026050,0.005039,0.006666,0.001008,0.002484,0.001771,0.001404,0.023145,0.019737,0.023429,0.326225,0.024387,0.021775,0.222396,0.001991,0.049172,1.369607,0.712555,0.476765,0.444277,0.308317,0.444392,0.362058,0.301748,0.270725,0.300810,0.215957,0.204226,0.204858,0.001240,0.001288,0.001954,0.043577,0.018621,0.027882,0.009232,0.007266,0.001282,0.003169,0.001883,0.001702,0.010425,kalopismos
0.060684,0.011808,3.006057,0.129318,0.158837,0.430664,0.003149,0.081182,-25.808039,1.321635,-0.629415,0.294370,-0.559080,-0.593807,-0.587935,-0.416511,-0.297075,0.128200,0.392756,0.042960,-0.229057,0.007624,0.003661,0.009118,0.013261,0.016528,0.019599,0.017603,0.014189,0.034689,0.022856,0.005129,0.002721,0.023343,0.018542,0.011857,0.372886,0.021348,0.020361,0.224856,0.002106,0.032640,1.246453,0.483112,0.518764,0.362631,0.318046,0.238414,0.372330,0.287845,0.310496,0.400596,0.272510,0.342954,0.250196,0.010290,0.004763,0.010117,0.015529,0.019373,0.019300,0.021499,0.015377,0.035293,0.020571,0.005863,0.003916,0.009305,kalopismos
0.026743,0.049205,3.164402,0.100587,0.153718,0.169050,0.003484,0.038975,-23.174540,2.231064,-0.146308,0.229270,-0.129808,0.091620,-0.170294,0.160790,-0.466506,0.100831,0.128783,-0.214856,-0.397317,0.019395,0.025177,0.005423,0.007745,0.003043,0.005775,0.003198,0.022673,0.029767,0.108180,0.019880,0.004368,0.040032,0.008366,0.028884,0.209719,0.019693,0.023051,0.109091,0.003123,0.013737,1.086479,0.322309,0.398952,0.236221,0.269940,0.241773,0.250196,0.244615,0.245392,0.194395,0.217141,0.212860,0.214219,0.016304,0.021582,0.006063,0.006246,0.003124,0.004905,0.003523,0.017304,0.021884,0.044726,0.019792,0.004754,0.012918,kalopismos
0.062808,0.020310,3.008201,0.127244,0.159942,0.501979,0.003061,0.085584,-25.440433,1.321887,-0.615015,0.186328,-0.526619,-0.556797,-0.683291,-0.179934,0.171636,0.637775,0.280605,-0.617957,-0.126024,0.006550,0.003992,0.001620,0.005200,0.011963,0.012916,0.004925,0.005525,0.004230,0.035946,0.024934,0.025252,0.018807,0.025679,0.026834,0.413595,0.023316,0.021599,0.340618,0.002422,0.046214,1.597695,0.483709,0.565278,0.430748,0.426403,0.253380,0.353785,0.338356,0.331031,0.300759,0.319419,0.205615,0.184259,0.007343,0.005570,0.001411,0.004383,0.012714,0.016292,0.005409,0.005149,0.005198,0.032894,0.024314,0.035937,0.008817,kalopismos
0.029267,0.043301,3.125749,0.102010,0.156029,0.160576,0.002972,0.042401,-23.458289,2.331348,-0.340951,0.066074,-0.162338,0.119263,-0.146620,0.050785,-0.305537,-0.068755,-0.177311,-0.708441,-0.599397,0.027819,0.057448,0.023970,0.013458,0.005114,0.006062,0.001608,0.007564,0.034839,0.036465,0.028109,0.007150,0.035244,0.008219,0.030405,0.274600,0.022225,0.022943,0.130187,0.002325,0.014541,1.152734,0.493908,0.396793,0.259149,0.211561,0.327118,0.228867,0.246078,0.221606,0.240297,0.240775,0.252018,0.258432,0.025732,0.052726,0.021785,0.015196,0.010230,0.006594,0.001432,0.004505,0.032170,0.020946,0.016555,0.008989,0.010203,kalopismos
0.057741,0.013666,3.068682,0.136399,0.161586,0.457649,0.002820,0.094925,-25.779250,1.037855,-0.712690,0.275373,-0.457103,-0.912541,-0.571711,-0.478065,0.110778,0.602407,0.427413,-0.170959,-0.247869,0.005198,0.002001,0.002651,0.011854,0.019151,0.009093,0.004643,0.016550,0.036330,0.017684,0.016327,0.018311,0.023640,0.015338,0.020598,0.301521,0.021522,0.022934,0.242543,0.002005,0.045894,1.277375,0.568467,0.410800,0.294326,0.316699,0.240109,0.372907,0.303735,0.312032,0.279429,0.306579,0.283234,0.250163,0.007803,0.002337,0.002403,0.021333,0.026337,0.013320,0.006669,0.018900,0.029818,0.018164,0.015195,0.019521,0.007385,kalopismos
0.061252,0.013605,2.965968,0.127106,0.156306,0.483175,0.003219,0.083663,-25.294123,1.271298,-0.590844,0.046193,-0.926546,-0.604379,-0.276892,0.399000,0.318713,-0.115407,-0.333480,-0.246614,0.177304,0.028661,0.035772,0.010274,0.023148,0.004125,0.008706,0.004180,0.021480,0.003552,0.005490,0.007432,0.008268,0.021769,0.015829,0.012018,0.449053,0.018922,0.020631,0.256046,0.002489,0.023831,1.319502,0.443243,0.436737,0.336678,0.268214,0.339914,0.378631,0.378338,0.315933,0.330203,0.312507,0.291004,0.271706,0.023155,0.027456,0.012330,0.025487,0.003666,0.010719,0.004473,0.020856,0.004144,0.004765,0.007979,0.009465,0.010079,kalopismos
0.046595,0.019818,2.920975,0.113064,0.150517,0.333393,0.003185,0.065588,-24.686472,1.471562,-0.373036,0.019365,-0.086390,-0.485434,-0.463739,-0.299933,-0.744461,-0.132788,0.097644,0.276412,0.056913,0.003146,0.007006,0.003505,0.030211,0.027071,0.036711,0.043549,0.030120,0.016715,0.013555,0.005255,0.000776,0.031261,0.014851,0.020982,0.443695,0.022691,0.024395,0.170150,0.002161,0.032328,1.383856,0.519816,0.373033,0.364008,0.333175,0.286246,0.259416,0.249284,0.292763,0.312515,0.278592,0.373901,0.275274,0.004270,0.010574,0.003617,0.028509,0.022664,0.036687,0.042522,0.035767,0.020381,0.014604,0.004590,0.000940,0.010978,kalopismos
0.040571,0.034889,2.832991,0.098817,0.146870,0.155482,0.004400,0.043647,-24.848074,2.114388,-0.892923,-0.430073,-0.162702,-0.234440,-0.802380,-0.535250,-0.273828,0.847090,0.498724,-0.099535,-0.400136,0.000893,0.001026,0.001137,0.008815,0.002303,0.003302,0.003783,0.008248,0.121965,0.055309,0.006280,0.004785,0.036170,0.009960,0.034026,0.547798,0.026297,0.023408,0.128725,0.002888,0.026581,1.774854,0.334626,0.499169,0.331414,0.184194,0.221309,0.248132,0.306796,0.293635,0.260049,0.179336,0.219784,0.229570,0.000965,0.001358,0.001651,0.008894,0.004245,0.004787,0.004917,0.008680,0.054329,0.019807,0.006699,0.008848,0.013612,kalopismos
0.058821,0.016161,3.063857,0.138205,0.168146,0.441756,0.002643,0.074815,-25.295795,1.407763,-0.668871,0.096086,-0.326150,-0.739466,-0.795947,-0.179961,0.150876,0.411307,0.459957,-0.323460,-0.229722,0.009248,0.013376,0.002402,0.010313,0.009572,0.005746,0.003838,0.007735,0.032404,0.055558,0.013723,0.011322,0.026563,0.016123,0.013330,0.297768,0.023547,0.018480,0.201244,0.001566,0.030471,1.187004,0.486882,0.393912,0.375270,0.275087,0.275608,0.273604,0.281794,0.312388,0.328479,0.304589,0.274620,0.199330,0.011410,0.018329,0.002506,0.010470,0.010665,0.006226,0.003829,0.007274,0.030819,0.039903,0.012927,0.013998,0.010227,kalopismos
0.069649,0.013372,3.063743,0.123584,0.149826,0.738252,0.002118,0.090627,-25.207179,1.171859,-0.070131,0.140442,-0.687523,-0.141638,-0.342240,0.698579,0.111229,-0.292125,-0.545015,-0.167371,0.183902,0.036070,0.010984,0.008906,0.027164,0.004837,0.004591,0.003397,0.010502,0.002575,0.009040,0.003398,0.001441,0.016492,0.011300,0.012228,0.291819,0.013989,0.019696,0.213108,0.001249,0.010062,1.108972,0.435774,0.428154,0.230864,0.235028,0.243746,0.296714,0.293893,0.266793,0.266375,0.237982,0.273691,0.169726,0.021415,0.006927,0.008428,0.018468,0.002992,0.005470,0.003982,0.008084,0.002210,0.009119,0.003092,0.001203,0.006690,kalopismos
0.068885,0.025620,3.085649,0.142244,0.171072,0.375899,0.003310,0.073197,-25.384824,1.244847,-1.395323,-0.165625,-0.029613,0.391175,0.418679,-1.030232,-0.696942,0.557520,0.324209,-0.623074,0.097556,0.000536,0.000869,0.000915,0.001889,0.001229,0.001952,0.004113,0.082514,0.014233,0.002152,0.001359,0.000411,0.024801,0.016710,0.018642,0.302096,0.022561,0.017768,0.300725,0.003801,0.047544,1.449733,0.566927,0.475453,0.368708,0.381481,0.439297,0.367689,0.231835,0.325379,0.163686,0.229991,0.194052,0.190991,0.000769,0.001040,0.000950,0.002260,0.001275,0.002718,0.003135,0.049557,0.029413,0.002464,0.001343,0.000410,0.012238,kalopismos
0.074335,0.014004,2.970051,0.147349,0.165565,0.638857,0.003263,0.117723,-25.826864,0.847293,-0.791284,0.024172,-0.454261,-0.019670,-0.083342,-0.001212,-0.159508,-0.010783,0.041044,-0.223403,-0.011359,0.016935,0.006859,0.006014,0.015055,0.003875,0.010414,0.004458,0.011048,0.024521,0.005457,0.024054,0.001343,0.023552,0.019903,0.015489,0.398967,0.021196,0.018995,0.286101,0.003403,0.054805,1.447529,0.530133,0.366082,0.326605,0.325640,0.384546,0.355959,0.317874,0.368215,0.384791,0.299053,0.294969,0.217939,0.012293,0.007934,0.006625,0.015285,0.005576,0.012591,0.005531,0.012011,0.032789,0.006533,0.022492,0.001436,0.011820,kalopismos
0.070632,0.012788,3.035196,0.123233,0.152441,0.630144,0.002309,0.091870,-24.872352,1.289181,-0.379201,0.340577,-1.059955,-0.544862,-0.505904,0.223616,0.193237,0.099576,-0.586107,-0.493746,0.430006,0.053466,0.023561,0.003420,0.006927,0.006838,0.010269,0.007484,0.018086,0.003249,0.007864,0.002683,0.001944,0.018426,0.010172,0.007814,0.483058,0.016776,0.020785,0.217953,0.002323,0.011722,1.020545,0.424141,0.415340,0.248946,0.454611,0.257173,0.407346,0.384717,0.323342,0.237184,0.248797,0.236334,0.183542,0.025317,0.025629,0.003738,0.005994,0.006489,0.015663,0.010172,0.007376,0.004107,0.014631,0.002520,0.001629,0.007309,kalopismos
0.056085,0.011045,3.028791,0.111298,0.147921,0.219393,0.002389,0.083121,-26.121756,0.962542,-1.389099,-0.240303,-0.893784,-0.078878,0.279733,0.544879,-0.461567,-1.052761,0.499915,0.094852,0.039392,0.000471,0.000793,0.002953,0.134877,0.006833,0.004916,0.002656,0.001014,0.000557,0.001292,0.002231,0.000692,0.037449,0.013836,0.010760,0.231417,0.010743,0.013864,0.177233,0.001448,0.023283,0.736894,0.270252,0.453800,0.226589,0.313794,0.290904,0.376621,0.139984,0.234907,0.150137,0.309859,0.125016,0.132180,0.000331,0.000559,0.002539,0.032463,0.003149,0.008415,0.001550,0.001064,0.000778,0.001064,0.001283,0.000539,0.008199,kalopismos
0.045172,0.018697,3.178030,0.113630,0.155278,0.290779,0.001862,0.059569,-25.255173,1.521355,-0.637980,0.303317,-0.129014,-0.847767,-0.567627,-0.758275,-0.277432,0.445718,0.375165,0.219020,0.137838,0.001088,0.001156,0.001231,0.012386,0.018932,0.027906,0.019226,0.024244,0.046468,0.016130,0.037676,0.003512,0.029181,0.010789,0.019392,0.173638,0.022600,0.026840,0.134189,0.002168,0.017955,1.283821,0.472740,0.358324,0.381039,0.312854,0.227632,0.286549,0.260888,0.348445,0.330243,0.275628,0.234911,0.246229,0.000815,0.000902,0.000962,0.015594,0.021136,0.027643,0.020296,0.015471,0.035754,0.020643,0.022637,0.003674,0.007268,2xordes
0.044160,0.022365,3.198947,0.133891,0.170116,0.381102,0.001694,0.063212,-25.495298,1.362043,-0.595310,-0.674234,-0.900022,-0.340109,-0.215442,0.644743,0.315825,-0.229911,-0.053962,-0.149408,-0.149887,0.113404,0.020981,0.002427,0.041573,0.001762,0.004752,0.008253,0.001909,0.001445,0.001924,0.002577,0.002717,0.042413,0.018391,0.022236,0.256430,0.036643,0.028675,0.252735,0.001552,0.035774,1.940270,0.492545,0.465683,0.416872,0.368572,0.313524,0.296316,0.290276,0.493469,0.202369,0.310306,0.258246,0.172384,0.057131,0.015541,0.001747,0.069396,0.002392,0.007526,0.013126,0.001989,0.002066,0.002567,0.003581,0.003233,0.022662,2xordes
0.062302,0.017406,3.113383,0.124117,0.156367,0.474067,0.002081,0.092692,-25.471801,0.987657,-0.934422,-0.095442,-0.409433,-0.724416,-0.314075,0.621941,0.230141,0.123324,0.103259,-0.069093,-0.080702,0.030802,0.013624,0.002360,0.046868,0.002366,0.012086,0.011994,0.003382,0.015378,0.014245,0.008183,0.004157,0.022474,0.014039,0.020001,0.361223,0.020800,0.021568,0.212406,0.002432,0.038815,2.020933,0.490198,0.438106,0.341780,0.352067,0.335085,0.307661,0.360335,0.377859,0.314840,0.295945,0.277557,0.218482,0.021203,0.012395,0.002331,0.054517,0.003171,0.016203,0.016808,0.004261,0.014025,0.007658,0.010639,0.004260,0.012408,2xordes
0.051690,0.017752,3.145657,0.126401,0.162101,0.354342,0.002283,0.063909,-25.807637,1.394031,-1.037295,-0.194381,0.011143,-0.671655,-0.734055,-0.220401,0.030821,0.436961,0.509386,0.096192,-0.128449,0.024204,0.002708,0.001472,0.023678,0.002840,0.011607,0.010831,0.014622,0.061110,0.039965,0.003630,0.005492,0.030087,0.016113,0.018383,0.311403,0.023185,0.023959,0.187626,0.002579,0.029621,2.465664,0.529602,0.479968,0.386854,0.350029,0.293891,0.306792,0.299343,0.381415,0.304351,0.276073,0.248730,0.188163,0.023866,0.002709,0.001416,0.029140,0.004667,0.018582,0.012369,0.014767,0.040321,0.042216,0.004230,0.006960,0.009545,2xordes
0.045259,0.017003,3.153047,0.115644,0.159225,0.290692,0.002630,0.055101,-26.018087,1.682320,-0.938635,-0.180676,-0.076066,-0.679088,-0.759346,-0.224673,-0.107855,0.439880,0.545581,0.097989,-0.108315,0.016433,0.002294,0.001255,0.022860,0.002490,0.018871,0.021966,0.025631,0.046098,0.037654,0.016063,0.004788,0.029937,0.013980,0.018149,0.267789,0.021793,0.026691,0.141145,0.002418,0.019441,1.935841,0.447627,0.369451,0.312914,0.312365,0.246687,0.309777,0.272717,0.387644,0.330856,0.247169,0.270687,0.228087,0.018655,0.002074,0.001129,0.027621,0.002899,0.027254,0.024783,0.026043,0.032803,0.031800,0.010742,0.005009,0.009841,2xordes
0.041610,0.012565,3.195129,0.111498,0.162822,0.219883,0.002477,0.054728,-27.277142,1.545280,-1.105291,0.048448,-0.173971,-0.828236,-0.865509,0.034702,0.139783,0.566217,0.578109,0.083840,-0.041091,0.022379,0.002489,0.001164,0.017186,0.001171,0.006853,0.009242,0.007754,0.038763,0.085519,0.001950,0.002834,0.032002,0.015198,0.015572,0.208663,0.018242,0.019903,0.136154,0.004054,0.018279,1.563556,0.515542,0.339350,0.280769,0.256568,0.244460,0.243880,0.240156,0.275830,0.215702,0.225350,0.207481,0.207415,0.019107,0.001988,0.001005,0.015240,0.001542,0.011503,0.009610,0.008770,0.031075,0.041509,0.001869,0.003171,0.008985,2xordes
0.052857,0.013402,3.188812,0.104296,0.143864,0.346046,0.001656,0.073067,-26.033474,1.237827,-1.229063,-0.239097,-0.304494,-0.801555,-0.502270,0.249390,0.252858,0.593757,0.173306,-0.106410,-0.149293,0.027775,0.008562,0.001293,0.021810,0.001572,0.005584,0.005920,0.003525,0.029709,0.036071,0.022107,0.003729,0.024502,0.010485,0.013500,0.231121,0.015824,0.021793,0.140152,0.001657,0.022321,1.669370,0.534479,0.372578,0.402623,0.244950,0.343997,0.363082,0.352093,0.270210,0.352083,0.249435,0.254393,0.218118,0.020150,0.007016,0.000870,0.030039,0.001794,0.008146,0.007905,0.003943,0.017142,0.022057,0.033056,0.004763,0.010850,2xordes
0.043578,0.021301,3.153642,0.115221,0.161772,0.309348,0.002096,0.067073,-25.568580,1.812634,-0.547556,0.187453,-0.251831,-0.930138,-0.503809,-0.582850,-0.286783,0.424547,0.319476,-0.009098,0.120647,0.003329,0.003229,0.002036,0.012718,0.026936,0.017666,0.011740,0.023993,0.065625,0.015981,0.017032,0.002401,0.027774,0.018425,0.019771,0.242880,0.024585,0.026621,0.218063,0.002281,0.038045,2.055736,0.561763,0.265519,0.267174,0.301251,0.244531,0.244947,0.232792,0.278321,0.237591,0.227355,0.193366,0.214381,0.004423,0.003978,0.002156,0.014999,0.025117,0.016069,0.010782,0.009137,0.025891,0.013273,0.014853,0.002280,0.008760,2xordes
0.048581,0.010882,3.130162,0.112573,0.157756,0.329872,0.003507,0.067348,-26.693711,1.471895,-1.015482,-0.243698,-0.441863,-0.599301,0.036597,0.393882,0.016931,0.069739,0.195248,0.010633,-0.029179,0.018703,0.010309,0.003228,0.065397,0.002868,0.008057,0.022546,0.004180,0.007701,0.021716,0.014723,0.003830,0.028901,0.015764,0.013689,0.318681,0.022288,0.023247,0.207340,0.004393,0.030717,2.246833,0.583379,0.414491,0.368775,0.322776,0.371717,0.367486,0.338060,0.354306,0.307900,0.308227,0.254184,0.214801,0.017345,0.011845,0.004716,0.064984,0.002863,0.011797,0.025301,0.004486,0.007899,0.013848,0.016234,0.004690,0.016623,2xordes
0.051773,0.014366,3.174581,0.119795,0.154140,0.357819,0.002202,0.068171,-25.753257,1.193600,-0.986514,0.090421,-0.288074,-0.664130,-0.320388,-0.606143,-0.219220,0.520047,0.544475,0.118680,-0.054605,0.004890,0.003163,0.001008,0.024520,0.002999,0.030921,0.018119,0.012429,0.057146,0.022719,0.015213,0.002779,0.029961,0.015513,0.017202,0.238579,0.020290,0.020581,0.181819,0.002982,0.024158,1.577150,0.571447,0.425809,0.342483,0.293334,0.293754,0.317504,0.322662,0.317068,0.289017,0.244555,0.260340,0.221081,0.005672,0.003652,0.001152,0.038943,0.004298,0.027818,0.021083,0.012020,0.037375,0.022363,0.014958,0.003717,0.012115,2xordes
0.056150,0.019844,3.164036,0.126258,0.161136,0.469663,0.002565,0.082235,-25.335390,1.429182,-0.633011,0.143498,-0.195861,-0.758005,-0.450898,-0.548843,-0.075157,0.436462,0.316255,-0.014350,0.120850,0.001951,0.002877,0.001243,0.039880,0.015271,0.018152,0.020315,0.018701,0.048421,0.011779,0.034797,0.003803,0.032301,0.022752,0.020425,0.224930,0.022904,0.024105,0.265033,0.003377,0.046627,1.630392,0.552417,0.372532,0.304287,0.273913,0.320446,0.283021,0.304293,0.287155,0.254346,0.247143,0.224537,0.215727,0.002202,0.002345,0.001115,0.055037,0.011743,0.013065,0.021336,0.011248,0.030582,0.012063,0.024274,0.003987,0.016230,2xordes
0.044313,0.018962,3.129873,0.111567,0.155466,0.306362,0.002632,0.061611,-25.419832,1.470798,-0.717940,-0.010016,-0.082384,-1.032117,-0.618553,-0.272958,-0.073030,0.763679,0.359699,-0.007491,-0.097351,0.007652,0.004500,0.001147,0.025333,0.002059,0.010697,0.015807,0.017606,0.044365,0.044119,0.031470,0.002186,0.029724,0.014386,0.021046,0.314055,0.022160,0.025924,0.153736,0.003142,0.020625,1.966737,0.452578,0.361215,0.418613,0.303000,0.245228,0.287799,0.344392,0.274166,0.319665,0.285031,0.272480,0.218922,0.011347,0.005389,0.001431,0.039289,0.002640,0.015538,0.020164,0.018588,0.031373,0.039039,0.028328,0.002545,0.012845,2xordes
0.050919,0.017297,3.189653,0.114513,0.153423,0.334685,0.001182,0.068351,-24.958572,1.593280,-0.554471,0.324842,-0.272160,-0.536943,-0.447669,-0.623532,-0.739151,-0.211269,0.332197,0.389983,0.167857,0.001047,0.001509,0.002296,0.013280,0.072134,0.049186,0.010096,0.008498,0.032868,0.007985,0.008039,0.002369,0.029901,0.014502,0.014550,0.128362,0.018992,0.018373,0.157413,0.000807,0.025754,1.073989,0.508064,0.339195,0.284850,0.269923,0.231582,0.205547,0.225591,0.274057,0.280535,0.241270,0.239793,0.195250,0.000532,0.000781,0.001204,0.013187,0.026236,0.025207,0.007998,0.008589,0.020830,0.006580,0.008485,0.001711,0.006311,2xordes
0.058315,0.010546,3.189344,0.121895,0.157496,0.477244,0.001307,0.086283,-26.297623,0.992665,-1.231389,-0.505956,-0.399176,-0.561770,-0.180440,0.223397,0.072778,0.355897,0.177521,-0.188994,-0.223562,0.028036,0.007550,0.001717,0.013709,0.002291,0.011165,0.002372,0.003596,0.044628,0.011680,0.007741,0.004660,0.022467,0.013359,0.012102,0.168322,0.022780,0.026785,0.221334,0.001016,0.032511,1.231067,0.640950,0.435060,0.342715,0.309903,0.239519,0.277155,0.306778,0.301262,0.250808,0.262101,0.231327,0.152054,0.026303,0.005285,0.001498,0.011385,0.002369,0.014298,0.003558,0.002954,0.017792,0.005541,0.009804,0.006822,0.006949,2xordes
0.053132,0.018682,3.205827,0.129501,0.160546,0.396624,0.001330,0.069326,-25.168705,1.185340,-0.875327,-0.022522,-0.324826,-0.545859,-0.433901,-0.506822,-0.533111,0.069852,0.424960,0.302752,0.156583,0.001988,0.001366,0.001735,0.008108,0.063609,0.031195,0.008666,0.012940,0.043041,0.008553,0.004733,0.002562,0.031269,0.017433,0.018135,0.156171,0.018935,0.021465,0.181237,0.000860,0.023568,1.084091,0.483909,0.361418,0.355824,0.269316,0.309322,0.209462,0.220356,0.279265,0.269184,0.203836,0.247039,0.194240,0.002578,0.001104,0.001512,0.009144,0.022455,0.024381,0.008416,0.010934,0.026948,0.009261,0.005334,0.002114,0.008402,2xordes
0.054988,0.012241,3.199956,0.120667,0.157749,0.354917,0.001348,0.075203,-26.276923,1.191113,-0.907921,0.049834,-0.363475,-0.664033,-0.405511,-0.468765,-0.245853,0.111263,0.412666,0.293910,0.014685,0.003308,0.003535,0.001585,0.014598,0.029933,0.019016,0.007565,0.015429,0.035444,0.013931,0.020284,0.003200,0.024127,0.014936,0.014448,0.165165,0.019162,0.019856,0.196835,0.001028,0.025286,1.461987,0.546781,0.363642,0.300437,0.275812,0.241309,0.247435,0.269635,0.257861,0.267741,0.227890,0.248266,0.179862,0.004027,0.004585,0.001420,0.013306,0.009911,0.015949,0.009168,0.010356,0.020125,0.011474,0.018773,0.002906,0.006614,2xordes
0.054024,0.015023,3.133589,0.127325,0.160839,0.341208,0.001619,0.067746,-25.873004,1.063024,-0.965725,0.201698,-0.103179,-0.648252,-0.620429,-0.512834,-0.201586,0.323472,0.440404,0.116368,-0.127218,0.002293,0.003902,0.002751,0.008640,0.018745,0.026172,0.006223,0.008787,0.032621,0.018031,0.042218,0.001805,0.026027,0.012117,0.014726,0.269604,0.019940,0.023773,0.146720,0.001709,0.018256,1.628469,0.442766,0.394850,0.362655,0.334137,0.324222,0.273973,0.289221,0.366351,0.294479,0.302794,0.216887,0.172634,0.002974,0.004755,0.002110,0.007648,0.019944,0.021397,0.006770,0.008708,0.022334,0.023967,0.022833,0.001395,0.007601,2xordes
